#CODE;ENGLISH;x
setting_num_of_children_tooltip;Определеяет минимальное и максимальное число детей, созданных для каждого правителя. Учтите, что правитель не может иметь больше детей, чем ему позволяет возраст, а близнецы считаются за одного ребёнка.;x
setting_holding_types;Типы поселений;x
setting_holding_types_tooltip;Определяет какие типы поселений будут представлены в игре.;x
setting_holding_types_historical;Исторические;x
setting_holding_types_historical_tooltip;Типы столичных поселений каждого округа (графства) не будут отличаться от исторических;x
setting_holding_types_feudal;Феодальные;x
setting_holding_types_feudal_tooltip;Каждый округ (графство) получит до трёх поселений каждого типа (замок, храм и город).;x
setting_holding_types_tribal;Племенные;x
setting_holding_types_tribal_tooltip;Каждый округ (графство) получит одно племенное поселение (село).;x
setting_holding_types_nomadic;Кочевые;x
setting_holding_types_nomadic_tooltip;Каждый округ (графство) будет кочевого типа (без поселений либо с лагерем).;x
setting_holding_types_tribal_nomadic;Племенные и кочевые;x
setting_holding_types_tribal_nomadic_tooltip;Округа (графства) в зависимости от культуры их населения будут либо племенными либо кочевыми.;x
setting_holding_slots;Число ячеек (земель для поселений);x
setting_holding_slots_tooltip;Определеяет сколько именно ячеек для поселений получит каждый округ (графство).;x
setting_holding_slots_historical;Историческое;x
setting_holding_slots_historical_tooltip;Число доступных ячеек не отличается от исторического.;x
setting_holding_slots_random;Случайное;x
setting_holding_slots_random_tooltip;Каждый округ (графство) получит от одной до семи ячеек для поселений.;x
setting_holding_slots_one;Одна;x
setting_holding_slots_one_tooltip;Каждый округ (графство) получит только одну ячейку для поселения.;x
setting_holding_slots_two;Две;x
setting_holding_slots_two_tooltip;Каждый округ (графство) получит две ячейки для поселений.;x
setting_holding_slots_three;Три;x
setting_holding_slots_three_tooltip;Каждый округ (графство) получит три ячейки для поселений.;x
setting_holding_slots_four;Четыре;x
setting_holding_slots_four_tooltip;Каждый округ (графство) получит четыре ячейки для поселений.;x
setting_holding_slots_five;Пять;x
setting_holding_slots_five_tooltip;Каждый округ (графство) получит пять ячеек для поселений.;x
setting_holding_slots_six;Шесть;x
setting_holding_slots_six_tooltip;Каждый округ (графство) получит шесть ячеек для поселений.;x
setting_holding_slots_seven;Семь;x
setting_holding_slots_seven_tooltip;Каждый округ (графство) получит семь ячеек для поселений.;x
DOUBLE_SLIDER_TOOLTIP;Минимум: $MIN$\nМаксимум: $MAX$;x
AI_ACCEPTANCE_YES_DESC;§GОни согласятся с этим предложением§!;x
AI_ACCEPTANCE_MAYBE_DESC;§YОни могут согласиться с этим предложением§!;x
AI_ACCEPTANCE_NO_DESC;§RОни ответят отказом на это предложение§!;x
AI_ACCEPTANCE_TOTAL;Шанс на согласие: $TOTAL|+0$;x
AI_ACCEPTANCE_HUMAN_MAYBE;Это игрок, поэтому нельзя заранее сказать, как он ответит;x
bear.6.undo;Это невыносимо!;x
UNDO_BEAR_TRANSFORMATION;Проснуться и понять, что всё вернулось на круги своя, а это был просто сон...;x
MOVEMENT_LOCKED;§YДвижение заблокировано§!;x
MOVEMENT_LOCKED_DELAYED;Это войско прошло половину пути - приказ нельзя отменить.\nСледующие ходы можно будет отменить или запланировать.\n;x
UNIT_MOVEMENT_LOCKED;§YЭто войско проделало большую часть пути.\nСмена маршрута невозможна.§!\n;x
UNIT_MOVEMENT_LOCKING_IN;Это войско не сможет изменить путь $DATE|Y$ (на $DAYS|Y$ дней)\nБольшая часть маршрута между округами будет пройдена\n;x
UNIT_MOVEMENT_WOULD_LOCK_IN;Отправив войско сюда, вы заблокируете его путь $DATE|Y$ (на $DAYS|Y$ дней)\nОтмена приказа будет невозможна\n;x
RULE_MOVEMENT_LOCK;Блокировка движения войск;x
RULE_MOVEMENT_LOCK_ON_DESC;Когда армия прошла половину пути до следующего округа, её движение уже не может быть отменено. Это касается только движения между двумя округами, а не прочих приказов.;x
RULE_MOVEMENT_LOCK_OFF_DESC;Движение войск не блокируется.;x
MTTH_GAIN_WITH_LOC;$NAME$: $VAL|+=0$;x
DECAYS_ON;Decays $DATE|Y$;x
STACKING_MODIFIER_COUNT; (x$COUNT$);x
STACKING_TOTAL_EFFECT;§YСуммарный эффект:§!;x
alert_coronation_needed_instant;§YПравитель некоронован§!;x
alert_coronation_needed_delayed;Правитель-[Root.GetReligionAdherent_M], который не был официально коронован уважаемым представителем духовенства, никогда не будет признан своими вассалами как законный.\nЧем дольше новый совершеннолетний [Root.GetRelAdj]ский монарх будет без короны, тем вероятнее его вассалы оспорят его право на трон.;x
CORONATION_CURRENT_EFFECT;§YТекущие эффекты:§!;x
#IMMORTAL_AGE_TRIGGER;Immortal Age is $COMPARISON$ $VALUE|Y$;x
#PRACTICAL_AGE_TRIGGER;Practical Age is $COMPARISON$ $VALUE|Y$;x
#INCREASE_CAMPAIGN_FUND_DESC;Click to increase campaign funds by 10. SHIFT-click to increase by 100. CTRL-click to increase by enough to beat the best candidate, or by 100 if your candidate is the best candidate.;x
#DECREASE_CAMPAIGN_FUND_DESC;Click to decrease campaign funds by 10. SHIFT-click to decrease by 100. CTRL-click to remove the funds entirely.;x
RETINUES_NOT_REFINORCING_DESC;Сделает вербовку бесплатной. Не влияет на войска, набираемые за престиж.;x
RETINUES_HALF_REINFORCING_DESC;Уменьшит вдвое стоимость вербовки. Не влияет на войска, набираемые за престиж.\n(§Y$GROWTH$%§! пополнение в месяц).;x
RETINUES_FULL_REINFORCING_DESC;Вы будете платить полную стоимость за вербовку. Войска, набираемые за престиж, всегда пополняются с этой скоростью.\n(§Y$GROWTH$%§! пополнение в месяц);x
CHARVIEW_TRAITS;§YЧерты характера§!;x
CHARVIEW_MODIFIERS;§YМодификаторы§!;x
#MODIFIER_COMBAT_RATING_DESC;XXX;x
FOUNDER_SCOPE;Основатель родословной:;x
BLOODLINE_FOUNDED_BY;Основатель родословной: $OWNER$;x
BLOODLINE_FOUNDED;§LРодословная основана §!$DATE|Y$;x
DESTROY_BLOODLINE_EFFECT;Родословная будет забыта.;x
CREATE_BLOODLINE_EFFECT;Станет основателем §Yродословной§!, что даст следующие эффекты: \n$EFFECT$\n;x
ADD_BLOODLINE_MEMBER_EFFECT;$MEMBER$ станет частью §Yродословной§!.;x
REMOVE_FROM_BLOODLINE_EFFECT;Перестанет быть частью родословной $BLOODLINE|Y$!.;x
REMOVE_BLOODLINE_MEMBER_EFFECT;$MEMBER$ перестанет быть частью §Yродословной§!.;x
ADD_TO_BLOODLINE_EFFECT;Станет частью родословной $BLOODLINE|Y$!.;x
HAS_NOT_BLOODLINE_FLAG;НЕ имеет флага родословной:;x
HAS_BLOODLINE_FLAG;Имеет флаг родословной:;x
IS_NOT_BLOODLINE_FOUNDER_OF_TRIGGER;НЕ является основателем родословной $BLOODLINE|Y$!;x
IS_BLOODLINE_FOUNDER_OF_TRIGGER;Является основателем родословной $BLOODLINE|Y$!;x
IS_NOT_BLOODLINE_MEMBER_OF_TRIGGER;НЕ является частью родословной $BLOODLINE|Y$!;x
IS_BLOODLINE_MEMBER_OF_TRIGGER;Является частью родословной $BLOODLINE|Y$!;x
