shani_cult_DESC;Шани является богиней хаоса и свободы воли у народа Танг Мо. Она входит в число самых популярных божеств Танг Мо и имеет один из самых сильных культов на всех Островах Тысячи Обезьян. Культисты Шани утверждают, что хаотичный характер жизни - это дело рук их богини, и что свобода воли является величайшим даром, которым обладают смертные. Важность личного выбора, и осознание его эффективности делает культистов Шани фанатичными и зачастую весьма воинственными.;;;;;;;;;;;;;x;
sithis;Ситис;;;;;;;;;;;;;x;
sithis_mod;Поклоняющийся Пустоте;;;;;;;;;;;;;x;
sithis_DESC;Ситис (или Падомай) является изначальной сущностью, олицетворяющей Хаос. Ситис описывается равной, но противоположной Ану силой, и имеет место практически во всех мифах о сотворении Тамриэля, выступая под разными именами, и иногда с совершенно разными задачами. Ситис несёт ответственность за приход Лорхана в бытиё, и таким образом учувствует в сотворении смертного плана. Некоторые так же предполагают, что даэдра появились из крови Ситиса, так как он всегда брал на себя роль Вестника Перемен.;;;;;;;;;;;;;x;
sixth_house;Шестой Дом;;;;;;;;;;;;;x;
sixth_house_mod;Культист Шестого Дома;;;;;;;;;;;;;x;
sixth_house_DESC;Шестой Дом, или Великий Дом Дагот, был одним из древних Великих Домов народа данмеров, но после битвы у Красной Горы он исчез в безызвестности и стал чем-то вроде страшной сказки, полной ужаса и мистики. Истинные факты падения Дома никогда не будут раскрыты, но считается, что его лидер и правитель Ворин Дагот был близким товарищем Неревара Индорила, и хотел сначала уничтожить Инструменты Кагренака. Но пока Неревар проводил Совет с другими своими доверенными, Дагот начал изучать инструменты и после неизвестного инцидента был изменён. Теперь его знают как Дагот Ура. Далее он стремился украсть силу Сердца, и использовать в своих целях. После битвы у Красной Горы Дагот Ур ждёт своего часа в глубоких подземельях, ждёт момента пробуждения.;;;;;;;;;;;;;x;
spirits_worship;Вера в Духов;;;;;;;;;;;;;x;
spirits_worship_mod;Почитатель Древних Духов;;;;;;;;;;;;;x;
spirits_worship_DESC;Поклонение духам предков является одной из самых древних форм религии Нирна.;;;;;;;;;;;;;x;
spring_court;Весенний Двор;;;;;;;;;;;;;x;
SUBLIME_CRUSADE;Блистательный Поход;;;;;;;;;;;;;x;
SUBLIME_WISDOM;Высшая Мудрость;;;;;;;;;;;;;x;
summer_court;Летний Двор;;;;;;;;;;;;;x;
sun_court;Солнечный Двор;;;;;;;;;;;;;x;
sun_court_DESC;Солнечный Двор - это ересь цаэсковской религии Пяти Дворов, которая утверждает, что Пять Змеев - это заблуждение, а существует только один Змей и все остальные являются лишь аспектами его великой личности. Эта ересь является монотеистическим движением внутри политеистической  религии, проповедующим умеренность и почитание солнца, которое они считают воплощением Великого Змея. Жрецы данной религии принимают обеты безбрачия и бедности, в то время как миряне ограничиваются умеренностью и воздержанием. Символом их веры является изображение солнца в виде отпрянувшей змеи.;;;;;;;;;;;;;x;
sun_worship;Культ Солнца;;;;;;;;;;;;;x;
sun_worship_mod;Солнцепоклонник;;;;;;;;;;;;;x;
sun_worship_DESC;;;;;;;;;;;;;;x;
reman;Культ Ремана;;;;;;;;;;;;;x;
talosian_mod;Поклонник Талоса;;;;;;;;;;;;;x;
talosian_DESC;"Хотя мессианские культы не новое явление среди народов Тамриэля, Междуцарствие привело к возрождению их влияния. Талосиане являются самыми мощными из этих пророческих религиозных движений, особенно в Скайриме, среди Нордов. Талосиане проповедуют, что атморец с душой дракона придёт в Тамриэль и объединит его с помощью удивительной силы Ту'ума. После смерти этого Талоса"", как они считают, он взойдет на небо, чтобы стать новым, девятым Богом-аэдра. До этого благословенного времени, талосиане довольствуются поклонением Акатошу и другим богам, хотя и с сильным влиянием мистической философии Седобородых.""";;;;;;;;;;;;;x;
tangmo_pantheon;Тысяча Обезьян;;;;;;;;;;;;;x;
tangmo_pantheon_DESC;"Религия народа Танг Мо, известная как Тысяча-Тысяч колес Тысячи Обезьян"" или просто ""Тысяча Обезьян"" основана на убеждении, что тысячи обезьяньих богов обитают в звездах и крутятся в спицах тысяч колес, и каждое из таких колес может резко изменить даже самые ясные пути судьбы. Жизнь является непредсказуемым, непредвиденным путешествием, а смерть - это святилище вечного мира и покоя. У Танг Мо существует множество храмов и святынь, которые действуют как центры культов различных божеств, но традиционалисты ""Тысячи Обезьян"" подчеркивают, что все их боги равны, независимо от того, какую роль они играют.""";;;;;;;;;;;;;x;
