#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ekartifactdaedra.1.d1new;Страницы Огма Инфиниум переворачиваются передо мной. Я могу выбрать путь, который позволит мне преодолеть любое препятствие, подняться на любую высоту и достигать новых высот.;;;;;;;;;;;;;x
ekartifactdaedra.PathOfGuile;Путь Коварства.;;;;;;;;;;;;;x
ekartifactdaedra.PathOfMight;Путь Силы.;;;;;;;;;;;;;x
ekartifactdaedra.PathOfWealth;Путь Богатства.;;;;;;;;;;;;;x
ekartifactdaedra.PathOfShadow;Путь Тени.;;;;;;;;;;;;;x
ekartifactdaedra.PathOfMagic;Путь Магии.;;;;;;;;;;;;;x
ekartifactdaedra.Wrap;(Другие опции);;;;;;;;;;;;;x
embargo_cb_desc;При успешном завершении, все торговые посты [From.GetTitledName] удаляются из ваших владений, строительство новых торговых постов запрещается до окончания времени перемирия;;;;;;;;;;;;;x
embezzle_success_tt;"Хищение не имеет условий успеха, персонажи могут воровать так долго, как они сами этого хотят. Чтобы завершить заговор казнокрадства, нужно либо отменить его как нормальный заговор, либо выбрать решение ""Прекратить казнокрадство"".";;;;;;;;;;;;;x
enable_colonization;Включить Колонизацию;;;;;;;;;;;;;x
enable_colonization_desc;Включить Колонизацию;;;;;;;;;;;;;x
enacted_special_tax;Издать специальный налоговый указ;;;;;;;;;;;;;x
enacted_special_tax_desc;Этот персонаж уже издал указ, объявив о специальном налоге для своих вассалов, превышающем стандартные налоговые ставки.;;;;;;;;;;;;;x
EVTDESC_SoA_5312;Распространяются слухи о том, что [From.GetTitledFirstName] ведёт крайне нечестивый образ жизни, не подобающий любому священнику, не говоря уже о человеке с таким высоким положением.;;;;;;;;;;;;;x          ;;;;;;;;;;;;;;
